text,hashtags,placename
b'Gotta love it when your prof figures out what your name is and decides to make you answer every question for the rest of the lecture\\U0001f643',,"Toronto, Ontario"
b'Down to the wire. Exam is tomorrow. 21.5 hrs left to study while fitting in some sleep and some\\u2026 https://t.co/vr2yPWY9rm',,"Toronto, Ontario"
b'I just can\\u2019t anymore. 15 more days till I can sleep! https://t.co/7EOnkKNRQQ',,"Toronto, Ontario"
b'Tell the truth I had bitches when I sleeping on the couch',,"Toronto, Ontario"
"b'This was my yoga today. Restorative, restful and relaxing. Not one surya, not one chatarunga.\\u2026 https://t.co/tjrKio18V9'",,"Toronto, Ontario"
b'I have:\\n- 0 emotional baggage \\n- a good job for a great company \\n- working on my health \\n- Wake up and go to sleep\\u2026 https://t.co/FRIP1dU71t',,"Toronto, Ontario"
"b'Celebrating #BlackFriday by sleeping in a little, not buying anything, and wearing secondhand clothes to work.'",BlackFriday,"Toronto, Ontario"
"b""Who needs sleep when there's a #C2Podcast to make? \\U0001f60f https://t.co/ZQ1JsiyHKk""",C2Podcast,"Toronto, Ontario"
b'My new @MedicAlertCA bracelet arrived!!! Now I can rest easy no one will give me Advil or feed me watermelon* when\\u2026 https://t.co/rEIZCslL1n',,"Toronto, Ontario"
"b'My new @MedicAlertCA bracelet arrived! Now I can rest easy knowing no one will give me Advil, Morphine or watermelo\\u2026 https://t.co/sWGyCflJp0'",,"Toronto, Ontario"
b'That moment when you ask students if they would like to attend Ts PD day (Ss day off to sleep in!) to share their e\\u2026 https://t.co/JPjafQDY3w',,"Toronto, Ontario"
b'i always crave something specific after my naps',,"Toronto, Ontario"
b'These days I get home from work...\\nQuick rest\\nTake Shower\\nPerform Namaz Isha\\nDinner\\n&amp; right at the same time...\\u2026 https://t.co/cisZCFusvO',,"Toronto, Ontario"
b'I hope napanuod ng mga mahilig mag invite kay alden yung sinabi ni maine na wish nya magpahinga si alden. Sobrang pagod na itsura ni gov. \\U0001f614',,"Toronto, Ontario"
b'Kk back to sleep',,"Toronto, Ontario"
b'I was in the pot making a killon these niggas plot probably waiting to kill him get no sleep I wake up in the kitchen @FlowSoHot',,"Toronto, Ontario"
b'Literally look like death from not sleeping all week \\U0001f643',,"Toronto, Ontario"
b'Almost 4 am again and haven\\u2019t sleep yet\\U0001f914',,"Toronto, Ontario"
"b""To the rest of the top 6 teams who've dropped points this weekend,  eat ya fucking heart out! #Arsenal #COYG""","Arsenal,COYG","Toronto, Ontario"
"b'Home sweet home.  Back to work next week.  Long Island City, Queens was restorative (as always).  Thanks New York!\\u2026 https://t.co/zBgmwIkDGE'",,"Toronto, Ontario"
"b""Day 3 of 7-3 shift... SOOOOO can't wait to sleep in tomorrow ... \\U0001f634\\U0001f634 lol""",,"Toronto, Ontario"
"b'@ManUtdTobbe De Gea, Pogba, Mati\\u0107 and at least two out of Rashford, Martial and Lukaku should be rested. Play one o\\u2026 https://t.co/zuzlFgbDUE'",,"Toronto, Ontario"
b'5:37 e j\\xe1 preciso levantar. Dormi sete horas e dormiria mais umas sete. Help!',,"Toronto, Ontario"
b'@Cycycyizitreal @dacamyleon Shet seryoso? Hahahahaha napirit baya nindo \\U0001f602',,"Toronto, Ontario"
b'I\\u2019d love to sleep but all I can hear is @taylorswift13 singing \\u201c please don\\u2019t ever become a stranger\\u201d in my head and it is HAUNTING',,"Toronto, Ontario"
b'What is sleep \\U0001f62b',,"Toronto, Ontario"
b'@bcgirll @JAParkerPhD @hwitteman @YMCbuzz My little brother had them as well.  i was more restless legs.  The joys\\u2026 https://t.co/kODQMdrUmJ',,"Toronto, Ontario"
"b""Make em wish they ain't sleep""",,"Toronto, Ontario"
b'@ijterronez Yes. Jeez. I need more sleep.',,"Toronto, Ontario"
"b'Alright, time to put some hardcore CBT coping skills into action, turn off the phone, and get some sleep! \\U0001f64b\\U0001f3fb\\u200d\\u2642\\ufe0f #mentalhealth'",mentalhealth,"Toronto, Ontario"
b'Proper scan of OTP #inktober day 13: #sleeping. Some sleepy gays. \\U0001f496\\n\\nHigher resolution here:\\u2026 https://t.co/8RTQ7WI2PF',"inktober,sleeping","Toronto, Ontario"
"b'But i admire those who just expressed their feelings in a calm way be it a dudang or mababa ang EQ.  But the rest,\\u2026 https://t.co/ZThzJ8Vbsp'",,"Toronto, Ontario"
"b""Can't sleep, might as well get up and start cooking. #Thanksgiving #norestfortheweary https://t.co/xgpAbvCLL3""","Thanksgiving,norestfortheweary","Toronto, Ontario"
"b""Caitlin's Hierarchy Of Immediate Needs:\\n1. booze\\n2. stronger wifi\\n3. a goddamn shower\\n4. sleep""",,"Toronto, Ontario"
b'Sak konnen nap tann poun w\\xe8 https://t.co/wlar1tCxtW',,"Toronto, Ontario"
"b""ever been so hungry you can't sleep but too tired to eat? Same""",,"Toronto, Ontario"
b'Woke myself up by bursting out laughing in my sleep this morning \\U0001f602\\U0001f602\\U0001f602',,"Toronto, Ontario"
b'When the Raptors get a ring I will talk about it weekly for the rest of my life.',,"Toronto, Ontario"
b'my cravingsss won\\u2019t let me sleep\\U0001f629',,"Toronto, Ontario"
b'Can anyone tell me what a good nights sleep feels like',,"Toronto, Ontario"
b'ugh school but I wanna sleep  \\U0001f622\\U0001f62d',,"Toronto, Ontario"
"b""Hey guys I finished Game Of Thrones yesterday and I restarted it 5 hours after I finished it. Plz let me know if that's healthy.""",,"Toronto, Ontario"
b'Marriage is like getting a sleep over with your best friend every night @bladenjoy \\u2764\\ufe0f',,"Toronto, Ontario"
"b':: ""you make money in your sleep that\'s the real tooth fairy."" ~@myfabolouslife'",,"Toronto, Ontario"
b'The butcher is behind bars for the rest of his pathetic life.\\nWe Demand this #Justice for #AssadWarCriminal &amp;\\u2026 https://t.co/wTlDkJspTe',"Justice,AssadWarCriminal","Toronto, Ontario"
b'Our efforts are mostly tearing down things they built and restoring economy to rebalance stock exchange and global\\u2026 https://t.co/zrKcyL6W2u',,"Toronto, Ontario"
b'Time to resurface the Great Debate: does turkey cause sleepiness????\\n\\nFind out and join the debate here:\\u2026 https://t.co/Maz5wfp7s7',,"Toronto, Ontario"
b'Time to resurface the Great Debate: does turkey cause sleepiness????\\n\\nFind out and join the debate here:\\u2026 https://t.co/5rgLiD4vzk',,"Toronto, Ontario"
b'Annoying ass day today. Off for the rest of the night \\u270c\\ufe0f',,"Toronto, Ontario"
b'I just want to sleep... \\U0001f62a lol',,"Toronto, Ontario"
b'I hate winter! It makes me feel sleepy and lazy all the time! \\U0001f634',,"Toronto, Ontario"
"b""@BTS_twt he said he's so sleepy but tries to read the book just a bit everyday""",,"Toronto, Ontario"
"b'Dr. Luthra explores the UTS four pillars of wellness: sleep,diet, activity/ exercise, and mental health. They are i\\u2026 https://t.co/2ZW3iBHfKd'",,"Toronto, Ontario"
"b""I guess she needed another nap! #ediebear #zzz @ Stove &amp; Audrey's Place https://t.co/FW05YgNt06""","ediebear,zzz","Toronto, Ontario"
"b""I've honestly had naps longer than the time I slept last night so there's that... \\n\\u2615\\ufe0f\\U0001f634\\u2615\\ufe0f\\U0001f634\\u2615\\ufe0f\\U0001f634\\u2615\\ufe0f\\U0001f634\\u2615\\ufe0f\\U0001f634\\u2615\\ufe0f""",,"Toronto, Ontario"
b'@soapsindepthcbs @BandB_CBS  of course she will run back to him now and not tell him and she slept with his father #BoldandBeautiful',BoldandBeautiful,"Toronto, Ontario"
b'Fr my sleep more important than their emotions \\U0001f602 https://t.co/nLfkvK6G9K',,"Toronto, Ontario"
b'6. As though all the historical &amp; ongoing Cda-made issues were a thing of the past &amp; the rest of us are just willfu\\u2026 https://t.co/QQNfMGNK1i',,"Toronto, Ontario"
"b'@arisacox I napped, and it was beautiful. I might be awake now until 2AM, but I actually napped!'",,"Toronto, Ontario"
b'1947 - When Pakistan began its 70-year johad against Hindustan and the rest of the civilized workd. Here two Britis\\u2026 https://t.co/AocbUWP1Qe',,"Toronto, Ontario"
b'I wanna succeed but not badly enough to give up sleep',,"Toronto, Ontario"
b'bro i need to sleep wtf',,"Toronto, Ontario"
"b""it's actually scare how good Tampa Bay is this year, deadly scoring from Stamkos and Kucherov mainly, then the rest\\u2026 https://t.co/YbJPyFY5oF""",,"Toronto, Ontario"
b'Pick 6 at TuP paid $31k. One long shot in the first leg and the rest was very obtainable.',,"Toronto, Ontario"
b'ok im gonna sleep... pledis you have 12 hours to shave or dye seungkwans hair or you\\u2019ll have the ugliest little bit\\u2026 https://t.co/fuaUdsapvh',,"Toronto, Ontario"
"b'me: *drenching face w/ popcorn st movies* My hands are greesy, do you have any napkins?\\nher: Not right now\\nme: *caressing pant legs*'",,"Toronto, Ontario"
"b'me: *drenching face w/ popcorn at theater* My hands are greesy, do you have any napkins?\\nher: Not right now. Quiet\\u2026 https://t.co/QceNRpjHMC'",,"Toronto, Ontario"
b'Cant sleep',,"Toronto, Ontario"
"b""@Tintie4 @MaxKingsleyEh No. It wasn't staged. She was sleeping.""",,"Toronto, Ontario"
b'I really only sleep like 2 to 4 hours a day. Shits wack. Smh',,"Toronto, Ontario"
b'Black Friday sale is live! Up to 75% off sitewide. Nothing will be restocked! All orders will be\\u2026 https://t.co/w3tIvSZkHJ',,"Toronto, Ontario"
b'@The6ixFan @torontofc It\\u2019s for quality of play. Players run 15-20km in a match. Need time to rest up. Want the play\\u2026 https://t.co/0Vmw7AIRSh',,"Toronto, Ontario"
"b'They slept on me, I flexed on em, and manifested life'",,"Toronto, Ontario"
b'Season 7 of The Walking Dead is so boring zzz',,"Toronto, Ontario"
b'So I\\u2019m weird? Do you get to serve me with papers or a restraining order! @Brooksimba #killed',killed,"Toronto, Ontario"
b'What\\u2019s better than sleep',,"Toronto, Ontario"
b'will be living in the afterglow of last night for the rest of my life. thx to @SoundboardTO for\\u2026 https://t.co/bm08D07sc4',,"Toronto, Ontario"
b'I want to nap the whole day',,"Toronto, Ontario"
b'An alarm keeps going off in my building preventing me from sleeping',,"Toronto, Ontario"
"b'A 21 ans, tu peux etre sur que non. Nous sommes que dans le jugement malheuresement, donc non elle ne restera pas https://t.co/I6D4cwoLJ0'",,"Toronto, Ontario"
b'Had an abtastic leggie session today as I got a reasonably decent nights sleep \\U0001f634 (quality is\\u2026 https://t.co/oQNHBg9YKU',,"Toronto, Ontario"
"b""i was out all morning so i'll. take a victory nap""",,"Toronto, Ontario"
"b'I get so happy when I hear @sofitukker\\u2019s Best Friend on @Z1035Toronto! It\\u2019s a slept on bop, so I\\u2019m glad Toronto is getting on it!'",,"Toronto, Ontario"
b'oh fuck i just passed out for 3 hours... should be good getting back to sleep\\U0001f643\\U0001f643\\U0001f643',,"Toronto, Ontario"
b'https://t.co/uynGlAuIJT modern polygamy bet u fund out all women sleep with the same guy 1 guy and childern chinese xxxx',,"Toronto, Ontario"
b'Osorio &amp; Cooper need to stay on the bench the rest of the way. I cannot deal with their game play. Lucky we escaped 0-0. #TFCLive',TFCLive,"Toronto, Ontario"
b'Thanks to @SarahSzloboda &amp; the rest of the social media panel @BrainStationTO last night for the heads up on the aw\\u2026 https://t.co/f4fogWx9lh',,"Toronto, Ontario"
