text,hashtags,placename
b'@fairlyliterary @Jahkotta @ConStar24 Twitter is going to be one big watch party',,"Toronto, Ontario"
b'@EAHelp hi I had a totw pack fut champ open it and receive gold player instead of totw player . What should I do',,"Toronto, Ontario"
b'You need this. Just watch. https://t.co/yyUTBm5CYn #elpollodespacito',elpollodespacito,"Toronto, Ontario"
b'Someone tell the #Sens I played defence and am 100% available to replace Ceci for half the contract $$',Sens,"Toronto, Ontario"
b'Michael Bradley: The responsibility that we have playing in this stadium and this city is something that we don\\u2019t take lightly. \\n#TFC',TFC,"Toronto, Ontario"
b'We dream big at Super league and through hard work and determination we see those dreams come true. What is your dr\\u2026 https://t.co/s7R21u0O1J',,"Toronto, Ontario"
b'Waiting for the weekend. Well. Here is a small preview of what we will be showing on Saturday. https://t.co/qe1IW24uqZ',,"Toronto, Ontario"
"b""CALGARY: @seawayband is going to be chillin' at the @CFChinookCentre @sunriserecords today before their show at\\u2026 https://t.co/XWHFbQqcoY""",,"Toronto, Ontario"
b'I hate the xmas season: 6 weeks of 5000 versions of same 50 hackneyed songs played 24*7!!!',,"Toronto, Ontario"
"b""We've got your #FridayEve #Thursdaymotivation playlist @Pink @michaeljackson @Adele @lights @kelly_clarkson next! L\\u2026 https://t.co/k1wHrLBRgh""","FridayEve,Thursdaymotivation","Toronto, Ontario"
b'The vs show performances r trash this year bring back the weeknd',,"Toronto, Ontario"
"b'@MOB5STAR I know thats what i am saying, i am not the one who played against him its another pro player..and yes he got the win.'",,"Toronto, Ontario"
"b""At least the writers showed us a little mercy &amp; didn't leave us hanging with Kevin speeding out of control down the highway #ThisisUs""",ThisisUs,"Toronto, Ontario"
b'can\\u2019t watch my bulls for the rest of the season. i\\u2019ll tune in next year',,"Toronto, Ontario"
"b'Food on my Plate, a Shelter Over my Head and Best knowing I earnkted it. God works in miracles #amen'",amen,"Toronto, Ontario"
b'Dope show &amp; true. https://t.co/9aOYrUzUMG',,"Toronto, Ontario"
b'@m1guela_ lmao i don\\u2019t work in retail but i see ppl saying things',,"Toronto, Ontario"
"b'If you are a doc, nurse orpatient you need to watch this awesome, inspired and honest keynote from #myFMF and\\u2026 https://t.co/HaQcCI0YHl'",myFMF,"Toronto, Ontario"
"b'Students, parents: We headr you. We are going to work hard to get back to class as soon as possible\\u2026 https://t.co/LnccYMedwC'",,"Toronto, Ontario"
b'I just watched a train go NORTH at Sheppard West station! \\U0001f44d\\U0001f3fc\\n\\nJust #20days left! \\n\\nCheck out @TTChelps #TTC preview\\u2026 https://t.co/UcjWT4igSs',"20days,TTC","Toronto, Ontario"
b'Shoutout to @TorinoEvolve I hope you have a safe journey today to your appointment and I hope everything workouts for you',,"Toronto, Ontario"
b'@Sachwas @GameFAQs What? No shame in that. Which one you currently playing?',,"Toronto, Ontario"
b'also gonna have to test out which party works the best out of the characters i have \\U0001f914\\U0001f914 https://t.co/5k7Wct4MlD',,"Toronto, Ontario"
b'I\\u2019ll bet all my money that some grey-haired dingus left Votto off the ballot entirely because he played for a bad team.',,"Toronto, Ontario"
b'@CityNews Back to work legislation will be tabled tomorrow at 3:00pm and the NDP can\\u2019t block it. Expect it to pass\\u2026 https://t.co/ZBYmow4m9S',,"Toronto, Ontario"
b'Stanton wins but Joey Votto was so close. Two amazing players. #NLMVP',NLMVP,"Toronto, Ontario"
b'Can\\u2019t fight the moonlight club remix playing at this coffee shop and I\\u2019ll be damned if I don\\u2019t sing along and make Jersey proud.',,"Toronto, Ontario"
"b'@AVIDBOS_PODCAST Prospects are never certain to develop, but this is the player we need on our roster right now. Th\\u2026 https://t.co/ON3A6Hp55F'",,"Toronto, Ontario"
b'School work can choke me in my Calvin\\u2019s! @ York University https://t.co/USJrXP9zSj',,"Toronto, Ontario"
b'@SpikeLee as the bartender in @shesgottahaveit is a perfect metaphor for the show #ShesGottaHaveIt',ShesGottaHaveIt,"Toronto, Ontario"
"b""@argierae @netflix It's just one of those movies where you sit and stupidly grin at the tv cause it's so cute \\U0001f602 nic\\u2026 https://t.co/i1zbscMGx8""",,"Toronto, Ontario"
b'it\\u2019s two in the morning i just got home and i\\u2019m feeling like shit because i worked for just seven hours.',,"Toronto, Ontario"
b'had a good time streaming my commission work to my patreon supporters while listening to christmas music. thanks to\\u2026 https://t.co/XyLI9KuWZg',,"Toronto, Ontario"
b'Wtf is good to watch??',,"Toronto, Ontario"
b'@lcshorten It was truly funny. The show needs Micro for lightness.',,"Toronto, Ontario"
b'Face mask &amp; chill kinda night \\U0001f60e\\U0001f60f\\U0001f495 https://t.co/euoJa9VQhk',,"Toronto, Ontario"
"b'\\U0001f620 Unbelievable women still have to put up with this nonsense! Well played, Minister! Keep fighting the good fight!\\u2026 https://t.co/ijGhN1v3Ht'",,"Toronto, Ontario"
b'I\\ufe0f was crying so I\\ufe0f played no hands by waka flocka &amp; now my ass shaking too hard to cry',,"Toronto, Ontario"
b'Is not being in a playoff spot at American Thanksgiving coming from those egg heads who believe in Corsons? \\U0001f914\\U0001f914\\U0001f914',,"Toronto, Ontario"
b'@CorySchell @Jackstar009 That\\u2019s how banks and investment companies work. Oddly they aren\\u2019t all run or owned by Liberals.',,"Toronto, Ontario"
"b""Judging by today's email activity, Ontario MPPs' staff work exclusively at night.""",,"Toronto, Ontario"
b'Pre workout breakfast https://t.co/ZBmqeM8MdH',,"Toronto, Ontario"
b'I wrote the book/query that got me my agent during work periods and caught up on my own time \\U0001f937\\U0001f3fb\\u200d\\u2640\\ufe0f https://t.co/AXZbSsrpST',,"Toronto, Ontario"
b'My parents are watching She\\u2019s Gotta Have It very loudly and I have to leave the house',,"Toronto, Ontario"
b'Random thought of the day. Do people who play 2k on Xbox One just play by themselves?',,"Toronto, Ontario"
"b'Productive day at work, time for a fresh fade \\U0001f60f'",,"Toronto, Ontario"
b'To all you out there that travel for work like 200 days a year... Respect.  I got a small taste this week. https://t.co/QDiN5iPon0',,"Toronto, Ontario"
"b'I feel like every comics fan has a \\u201cwow, I\\u2019d love to work at the Big Two\\u201d phase until they actually talk to people\\u2026 https://t.co/pMMIshGS8n'",,"Toronto, Ontario"
b'When you in the office@ work and your boss bust out a @JEFFJAMTHEDJ  mix lol.......',,"Toronto, Ontario"
b'Royal wedding watch 2018 - Prince Harry and Meghan Markle are engaged!\\n\\n#RoyalEngagement #weddingbells https://t.co/N8tAQk3KhU',"RoyalEngagement,weddingbells","Toronto, Ontario"
b'Setting goals to ensure that our work in ISPs address the most essential skills necessary for students to achieve i\\u2026 https://t.co/kFsNa3vN72',,"Toronto, Ontario"
b'@fousey Send your friends song you played on the stream',,"Toronto, Ontario"
b'Really glad that we\\u2019ve figured out better ways to end movies than we did in the 80\\u2019s.',,"Toronto, Ontario"
"b""Valkrie played a pivotal part in Ragnarok and she didn't get a cover.\\nShuri is legit the smartest person in the MCU\\u2026 https://t.co/aowCpUHnM0""",,"Toronto, Ontario"
b'Should I travel to Detroit to see Billie twice or should I chill\\U0001f914',,"Toronto, Ontario"
b'@Ciara_Stead @madisonnn24 Me at work rn... https://t.co/GOZtjUQ9t3',,"Toronto, Ontario"
"b'Hey there Monday, what does everyone have on the go? I\\u2019m working on a couple blog post to get\\u2026 https://t.co/Tu56u0myX6'",,"Toronto, Ontario"
"b""Just watching Shania Twain now and I'm so mad Halloween was a month ago.""",,"Toronto, Ontario"
"b""Always finding myself binge watching  @hotforfood and @laurentoyota 's videos ... when I have so much school work to do LOL\\U0001f602\\U0001f495""",,"Toronto, Ontario"
b'Painful to watch..give them time to heal..nahihirapan sila \\U0001f63f\\U0001f63f',,"Toronto, Ontario"
b'My facial expression need some serious work. \\U0001f926\\U0001f3fe\\u200d\\u2640\\ufe0f',,"Toronto, Ontario"
"b""This garbage is why CW hasn't issued a statement about the accusations of assault against one of their show runners\\u2026 https://t.co/dtIZ7ux4Yn""",,"Toronto, Ontario"
b'Staccs needs more credit and needs stop shooting with bum ass m works. Man has gr 10 editing skills',,"Toronto, Ontario"
b'@TheRealDaytime @KimKardashian great show today nice seeing her on the show today',,"Toronto, Ontario"
"b""Can't wait to play Pokemon Ultra Moon!!""",,"Toronto, Ontario"
b'@monkwest I\\u2019m working through Red Pine\\u2019s translation now. It\\u2019s outstanding and the scholarship impeccable. My teach\\u2026 https://t.co/1TniSbuQqr',,"Toronto, Ontario"
b'Some dude called #Drake showed up to play a set hermes #storeopening\\u2026 https://t.co/qz0eGwQ34k',"Drake,storeopening","Toronto, Ontario"
"b'@superedge Toronto? Fui em 2015, ja ta bom. Queria rever o U2. Fizeram um show de gra\\xe7a em Londres e eu burramente perdi.'",,"Toronto, Ontario"
b'Fantastic work by @torontolabour and labour councils in Ontario on facing systemic racism head on\\u2026 https://t.co/z3MtwCCBoB',,"Toronto, Ontario"
b'When you get to watch your @torontofc heroes raise a trophy \\U0001f3c6\\U0001f947\\u26bd\\ufe0f #tfclive #tfc #torontofc\\u2026 https://t.co/l4JmKSWtRb',"tfclive,tfc,torontofc","Toronto, Ontario"
b'@JeffVeillette It worked for Marner \\U0001f937\\U0001f3fc\\u200d\\u2640\\ufe0f',,"Toronto, Ontario"
b'The Point with Boomer Gordon and @tylermadarasz47 is LIVE on @SiriusXMNHL! They look back at the 12 games around th\\u2026 https://t.co/YOlf8mUvbq',,"Toronto, Ontario"
b'Doggedly working their way through every #Berlin year in 20th century ...#1938 #1956 #1959 #1983 #1986...\\u2014 admitted\\u2026 https://t.co/YpFbLGweRQ',Berlin,"Toronto, Ontario"
b'@rayferrarotsn They could always send him back to whatever shithole goat republic he came from ..let him play there\\u2026 https://t.co/0yHug5gzAW',,"Toronto, Ontario"
"b""@cesarhfutbol will you be watching tonight's game?""",,"Toronto, Ontario"
b'This whole thread on issues with ML-based translation shows another concerning issue with tech: too many tech peopl\\u2026 https://t.co/T9vJWgjaOC',,"Toronto, Ontario"
b'When your incredibly talented friend sends you the tunes she has been working on while you are grocery shopping and\\u2026 https://t.co/23gcDLVC3C',,"Toronto, Ontario"
b'@StarbucksCanada you should be happy that I am not busy at work so I have all the time to buy so much #coffee https://t.co/5zjjujc1Xu',coffee,"Toronto, Ontario"
b'@globalnewsto tonight is like a USA  terrorist attack. Who are you working for?',,"Toronto, Ontario"
b'anyone reaching the @reBELLYus show tonight? https://t.co/cd1CyFnezf',,"Toronto, Ontario"
"b""I didn't even get home from work until 3:30 am... bye class""",,"Toronto, Ontario"
b'Go work for this group of crazy awesome people! https://t.co/mOaMILpGEU',,"Toronto, Ontario"
b'So #excited for #season3 yruconnected #favourite #radio show and #podcast @ Casa Tikvah https://t.co/utb5fI9r7H',"excited,season3,favourite,radio,podcast","Toronto, Ontario"
"b""I didn't plan to spend my morning in bed watching performances from the voice and getting choked up but some ppl r\\u2026 https://t.co/xhkYH9sFKp""",,"Toronto, Ontario"
b'Meetup is used to promote meetings and workshops. It is never ending. Please stop liking these irresponsible fakers.',,"Toronto, Ontario"
"b'Good games to play these days are pubg, rainbow six Siege, overwatch, battlerite, warframe, path of exile, brawlhal\\u2026 https://t.co/j3Ng9gJryw'",,"Toronto, Ontario"
"b'And invites Coast Guard members to help themselves to\\u2026potato chips\\u2026during a break from playing golf. What, no paper\\u2026 https://t.co/GJC4gkzs7n'",,"Toronto, Ontario"
b'@MrazCBS do you see the @Vikings having a legit chance in making some serious in the playoffs? And what would it ta\\u2026 https://t.co/5bs1wseLO9',,"Toronto, Ontario"
b'#FreshWeekFreshMusic \\U0001f3b6\\u2728what\\u2019s on your playlist this afternoon? \\U0001f3a7 https://t.co/eqot0xr2oJ',FreshWeekFreshMusic,"Toronto, Ontario"
b'Lots of great ideas being shared at @CityBrampton Future Ready design workshop this weekend! https://t.co/cLhxPUsfP4',,"Toronto, Ontario"
"b""@TORailwayMuseum @Canardiain Comparison slide (note: electric w/o wires shown). Also, @Alstom's time line for its h\\u2026 https://t.co/lxcXu6SoWG""",,"Toronto, Ontario"
b'Disgusting reversal attempt.! This administration is working for the worst kind of the one percent. #banivorysales https://t.co/NUSwTTr79V',banivorysales,"Toronto, Ontario"
b'We dont date cole 1 another but yes we are playground pals i introduced him to all of u',,"Toronto, Ontario"
b'I brought cole h9me because we were friends pals playground',,"Toronto, Ontario"
b'So I have playoffs November 30th.\\n\\nAnd Mark invited everyone so Kyra will now have pom poms there lmfaoooo',,"Toronto, Ontario"
b'Y\\u2019all. Why don\\u2019t you just tell us who DIDN\\u2019T show women unwanted dick all the time? https://t.co/galb66j2uA',,"Toronto, Ontario"
b'On #WorldChildrensDay watch children discuss how to make our world a better place &gt; https://t.co/HhBUK6Dpi0\\u2026 https://t.co/EoDUDmBPMn',WorldChildrensDay,"Toronto, Ontario"
b'Soooooo.......Drippin Official Video out soon!\\U0001f608\\n\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\U0001f525\\nMore money / More movies\\U0001f4fd\\U0001f4fd\\U0001f4fd\\U0001f4fd\\U0001f4fd\\nAnd\\u2026 https://t.co/oH7bUnTWr0',,"Toronto, Ontario"
"b'@halladayfan32 Great picture, I met him in Hamilton during the 1996 Grey Cup.  No picture though. Loved watching him play.'",,"Toronto, Ontario"
b'My fave sexy katsudon!  every time I watch Yuri on ice I want to eat him up \\U0001f445DVD/Bluray set is\\u2026 https://t.co/N0z2V1HDAv',,"Toronto, Ontario"
b'@RealDanaHeinze I see that one has a small hole... How often do the players get brand new jerseys?',,"Toronto, Ontario"
"b'Oh hey \\U0001f44b now you are stepping in to do something. Premier Wynn #useless. How about the faculty go back to work,stud\\u2026 https://t.co/hG99jhbjWS'",useless,"Toronto, Ontario"
b'Damn gonna play some new ones in Phoenix this weekend \\U0001f30a\\U0001f30a\\U0001f30a\\U0001f30a',,"Toronto, Ontario"
"b'They aren\'t getting rich on these workshops but the whole undefined ""native"" thing is very concerning.  Each nation\\u2026 https://t.co/IOWP70Qccc'",,"Toronto, Ontario"
b'#yr\\nGreat back &amp; forth with Abby&amp; Scott. They work well together @Daniel13Hall @MelissaOrdway \\U0001f495',yr,"Toronto, Ontario"
b'He earning more of my respect every game! Real shit this man left a winning team n still showing niggas out https://t.co/Lu4NAw6z0B',,"Toronto, Ontario"
"b'Cat scarf! Also, this show is fooking brill! @ Mysteriously Yours Mystery Dinner Theatre https://t.co/5Nab4lCq7p'",,"Toronto, Ontario"
b'The amount I\\ufe0f have to do at work is a inversely related to the amount of #coffee I\\ufe0f drink in a day . . . #bored and\\u2026 https://t.co/Ao8SpmEp1g',"coffee,bored","Toronto, Ontario"
b'@desusnice Any plans to release audio and or video of the Toronto show?',,"Toronto, Ontario"
b'@Mikeggibbs Does Ms. Mnuchin go to work everyday with her husband?\\U0001f928',,"Toronto, Ontario"
b'Liz~ Fresh has your #WineWednesday playlist @maroon5 @Pink @iamjocelynalice @davidguetta @Sia next! #LdnOnt Listen:\\u2026 https://t.co/SIJ1odnFg1',"WineWednesday,LdnOnt","Toronto, Ontario"
b'You know just how hard you worked during your upper body workout by driving a 40 ft bus the next\\u2026 https://t.co/wEz4x02NjN',,"Toronto, Ontario"
