text,hashtags,placename
b'The Point with Boomer Gordon and @tylermadarasz47 is LIVE on @SiriusXMNHL! They look back at the 12 games around th\\u2026 https://t.co/YOlf8mUvbq',,"Toronto, Ontario"
b'Toronto wrestling fans! It all goes down tonight... #SurvivorStrikes #SurvivorSeries #Toronto https://t.co/TFjAdskeSP',"SurvivorStrikes,SurvivorSeries,Toronto","Toronto, Ontario"
b'@MigquelRobinson he eliminated himself by joining the team that beat him. i been done with this nigga. he can hoop tho',,"Toronto, Ontario"
b'I don\\u2019t really understand why people bot other people\\u2019s YouTube channel because this happens to me and people say I\\u2026 https://t.co/bLnih6VZQs',,"Toronto, Ontario"
b'aos: lance hunter may be back!!!\\nliterally everyone: uh what about bobbi',,"Toronto, Ontario"
b'Okay - not to be a spoil sport or WTEVR but do we really need to bring the #VSFashionShow2017 into 2018? \\n\\nI feel l\\u2026 https://t.co/wdsASRy1sM',VSFashionShow2017,"Toronto, Ontario"
b'Deadass number 44 thought they had the ball https://t.co/mX7owzsv3R',,"Toronto, Ontario"
b'A successful turn out for knitting club today at @CartwrightPS! Our junior and intermediate students were excited t\\u2026 https://t.co/apdmBHw3Bq',,"Toronto, Ontario"
"b'I hate online gamer communities because you cant comment on anything without some weird dude hitting you with a ""&lt;3""'",,"Toronto, Ontario"
"b'maybe gamers are so stereotypically stunted because in the real world people arent going ""&lt;3"" at you 24/7'",,"Toronto, Ontario"
"b""Soft kitty, warm kitty\\nLittle ball of fur\\nHappy kitty, sleepy kitty\\nPurr, purr, purr\\n\\nI never thought I'll get LSS over this \\U0001f602""",,"Toronto, Ontario"
"b'So, to summarize: this rink has the same policies for public skating as all other outdoor rinks in the country. Als\\u2026 https://t.co/gsThp4DuA9'",,"Toronto, Ontario"
b'There is no mention of whose ceremonies these are.  There are no qualifications other than money.  Clearly the idea\\u2026 https://t.co/u1IAdK2J1R',,"Toronto, Ontario"
"b'In anticipation of their Eastern Final game, we\\u2019re throwing it back to 2014 when @torontoargos\\u2026 https://t.co/6Fx3tc7T3h'",,"Toronto, Ontario"
b'@Raw_Maan @1cooljeep @NFL @juliojones_11 The rams guy lost control of the ball before he broke the plane of the end\\u2026 https://t.co/n0WL7t24sv',,"Toronto, Ontario"
"b'@Wendishhillfolk @RealJoviVal @Wiininiskwe @Spaz66 What I am saying is how other countries see us and you, not that\\u2026 https://t.co/ZIsB6rZONx'",,"Toronto, Ontario"
b'So cold out my brain hurts biking \\U0001f623',,"Toronto, Ontario"
b'Remember when cowboys fans were arguing that dez was better than AB \\U0001f923\\U0001f62d',,"Toronto, Ontario"
"b""His name is Parker.  Good with other animals, he lived with 2 cats, don't know about his attitude towards kids. Peo\\u2026 https://t.co/TCJC0A0vTk""",,"Toronto, Ontario"
b'Not as inefficient as Uber pools \\U0001f643 https://t.co/zsLyaIBuOy',,"Toronto, Ontario"
"b""Life is twisted... Ppl do nothing but hate on others while they're alive, but when they die, wanna bring up the one\\u2026 https://t.co/CCooplhjoh""",,"Toronto, Ontario"
b'The #model strikes again. \\U0001f436\\u2614 #Gus sporting this #trendy #dog #umbrella on the @MarilynDenisCTV\\u2026 https://t.co/7PqbH0DZGE',"model,Gus,trendy,dog,umbrella","Toronto, Ontario"
"b'At some point, pls tell me we run out of alerts. Terrible. Disappointing. #cdnmedia #journalism https://t.co/ESLmvgG7ek'","cdnmedia,journalism","Toronto, Ontario"
"b""Sacrificing muscle mass for definition is the worst.. But I'm only gonna climb back up!""",,"Toronto, Ontario"
b'Reasons to run for @OCT_OEEO Council via appointed member Elizabeth Edgar-Webkamigad https://t.co/0ePnN0B7dw\\u2026 https://t.co/cqRwWpfBxf',,"Toronto, Ontario"
b'@GiovanniSpano5 @BatTheMusical @Mirvish Brother you were amazing! You really stood out...and you have killer pipes\\u2026 https://t.co/o7kfrHXuEP',,"Toronto, Ontario"
"b'""The floor is avocado toast"" \\nMillennials: https://t.co/QUaMghJG96'",,"Toronto, Ontario"
b'Halftime!  Close game! #yorkbasketball yorklionsbasketball\\u2026 https://t.co/gNNWJ50ot3',yorkbasketball,"Toronto, Ontario"
b'He earning more of my respect every game! Real shit this man left a winning team n still showing niggas out https://t.co/Lu4NAw6z0B',,"Toronto, Ontario"
"b'@politicsfisher The media and the delegates standing again opposite walls not talking to each other, in this case \\U0001f609'",,"Toronto, Ontario"
b'We sleep because the simulation running Earth doesn\\u2019t have the processing power to run all\\u2026 https://t.co/NHo3GO02sq',,"Toronto, Ontario"
b'cause im stupid if session is write in ballot does he lose his job and has to return to senate  If so why in fuck we he do that. DONT GET IT',,"Toronto, Ontario"
b'You know just how hard you worked during your upper body workout by driving a 40 ft bus the next\\u2026 https://t.co/wEz4x02NjN',,"Toronto, Ontario"
"b'@gglen17_ Nah nah nah nah nah bredrin, the bloodclot board ruined our club! #KroenkeOut'",KroenkeOut,"Toronto, Ontario"
b'@TPSMediaCop Loving having a new media officer to train on social media! Hey media friends..what should Michelle kn\\u2026 https://t.co/5FW7cMAJm0',,"Toronto, Ontario"
b'@rikayla @torontofc @MLS Nice. If I do get to Spain I actually intend to go to Girona coz they have good diving aro\\u2026 https://t.co/y0VijSQ3O6',,"Toronto, Ontario"
b'Nice allegory for urbanism 2017. https://t.co/geqUeheIjn',,"Toronto, Ontario"
b'Eat. Pray. Love. Join us for board games and free appetizers in Rex\\u2019s Den tomorrow from\\u2026 https://t.co/HjRaemr40b',,"Toronto, Ontario"
b'@Tudec  Interesting. Your guys are in town with a face off in about an hour. Any predictions? Even a hapless hockey\\u2026 https://t.co/Q0RMKzDcou',,"Toronto, Ontario"
b'@GFEsports @teamtotality @OpTicGaming @TeamEnVyUs @FlyQuestSports @ShootToKillPUBG No pubgonline games today. Fyi \\U0001f609',,"Toronto, Ontario"
b'@TTChelps not only did the driver of bus #7906 route 66A 5:45 pm block &amp; nearly kill a bike rider in the bike lane\\u2026 https://t.co/4zRJbezn5S',,"Toronto, Ontario"
"b'@SheridanBlog they lost a game to the greatest team of the last 20 years, they\\u2019re going to suck forever!!!!'",,"Toronto, Ontario"
b'Can bridge inspection time frames be lowered to every 4-6 years like other countries in similar climates?\\u2026 https://t.co/I4VWT0s5D8',,"Toronto, Ontario"
"b'Working with friends is fun, especially when you share a love for video games and combine creative forces!\\u2026 https://t.co/weqRX1IMKr'",,"Toronto, Ontario"
"b'TORONTO!! We\\u2019re playing the @thephoenixtdot TONIGHT! It\\u2019s gonna be loud, sweaty and packed!! In other words, it\\u2019s g\\u2026 https://t.co/5Mn3bqbfqr'",,"Toronto, Ontario"
"b'""I always make me laugh. I love when others can too...""'",,"Toronto, Ontario"
b'@triplebogey 2-piece balls explode off the tee! The new +3 ball boxes are ready for print.\\u2026 https://t.co/JyNbgmE9bb',,"Toronto, Ontario"
b'Congratulations to @LaurieScottPC on the passage of her bill to mandate sexual assault training for judges. A true champion on this issue!',,"Toronto, Ontario"
b'@ErinBurnett  just because you dont have other news to talk about stop talking abt Al . HE apologized already a 100\\u2026 https://t.co/S8lrgxPdoS',,"Toronto, Ontario"
b'gotta run to get some things before game . be back b4kickoff',,"Toronto, Ontario"
b'@Jeopardy I remember Authors. I had that game in the 60s',,"Toronto, Ontario"
"b'JVR called for the trip, Devils 3rd ranked power play gets their 1st chance. N.J is 3 for 5 with the man advantage\\u2026 https://t.co/oxdnfa9k16'",,"Toronto, Ontario"
b'Thinking about how obsessed I am with this shirt... cause I ended up buying it in two other\\u2026 https://t.co/sbsCAkYMAR',,"Toronto, Ontario"
b'Well an exciting game near the end Leafs lost n to make my night even better sone little fucker pushed me down the\\u2026 https://t.co/prpScBCm6F',,"Toronto, Ontario"
b'Shot and edited this live off the floor video for the homies in cultofthemachine go check out\\u2026 https://t.co/Fqb7mtIoBA',,"Toronto, Ontario"
b'Waiting for manual password delivery since 1 month and its still in transit. Trusted more then any other bank but..',,"Toronto, Ontario"
b'I just wanna go ice skatinggggggg.',,"Toronto, Ontario"
b'The $3bn subway station \\u2013 and other urban white elephants https://t.co/JKYoUmoZcC',,"Toronto, Ontario"
b'@georgebell @SwanBoatSteve @TO_Transport Cameras can\\u2019t be used for any infraction other than running a red light. T\\u2026 https://t.co/nPnIOrzK99',,"Toronto, Ontario"
b'Boston Pizza from Yonge &amp; Gerrard is giving away free pizza RIGHT NOW. POD60 (lower ground floor of Podium). \\U0001f355\\U0001f355\\U0001f355 https://t.co/GlO5tCOaXU',,"Toronto, Ontario"
"b'I\\u2019m going to be in Lindsay on Dec 11 and 12, my TLDSB friends. PM me if you\\u2019d like a demo, consult, or other support.'",,"Toronto, Ontario"
b'I could be halfway done my workout right now if I went to the gym when I was supposed to.',,"Toronto, Ontario"
"b""@stadnek How does the saying go? Oh ya... Don't hate the playa, hate the game -- the one you're about to lose on Sunday!""",,"Toronto, Ontario"
"b""The good thing about hitting rock bottom is that there's no other way but up!\\n\\nKapit lang mga mahal! Patuloy kaming\\u2026 https://t.co/vFP79xQPua""",,"Toronto, Ontario"
"b'I other words, facts don\\u2019t matter. https://t.co/ZVP7DGaLLJ'",,"Toronto, Ontario"
"b""Carpenters in Action at #TheBuildingsShow @MTCC_Events Here's Canada's top floorcovering apprentice installing  LVT\\u2026 https://t.co/dAfBbg0rqH""",TheBuildingsShow,"Toronto, Ontario"
"b'In others words, facts don\\u2019t matter. https://t.co/QJteDTHiW5'",,"Toronto, Ontario"
b'@Chase89Tim It has been replaced by trail by Media and trial by Internet.. guilt or innocence are not even considered important.',,"Toronto, Ontario"
"b'Fox is owned by Murdoch, who actively supported the hacking of his competitors smart cards. They\\u2019re not fit to run\\u2026 https://t.co/jCSOfAQZ6J'",,"Toronto, Ontario"
"b""It's family game night!!! #family #love #wholehearted #makememories #gamenight #boardgames #fun\\u2026 https://t.co/99qYPxRGAh""","family,love,wholehearted,makememories,gamenight,boardgames,fun","Toronto, Ontario"
"b""Wonderstruck (Haynes): this is a very confident, beautiful and baffling movie - I'm glad others got something (anything)out of it.""",,"Toronto, Ontario"
b'Statistical significance: the likelihood that a relationship between two or more variables is cause by something other than random chance.',,"Toronto, Ontario"
b'Crazy game. Cool halftime show all the snow you want. Dedicated players and coaches who play for love of the game a\\u2026 https://t.co/HDcMLahrHf',,"Toronto, Ontario"
"b'@rebheartsyou Go to jams, learn more coding, more Unity. Make your own game every semester, just for yourself, just\\u2026 https://t.co/9iy1HeSPRP'",,"Toronto, Ontario"
b'It\\u2019s been a cold November - I\\u2019m betting sales would be comparable to other cold months. Last November it was still\\u2026 https://t.co/9Phi9ECI8w',,"Toronto, Ontario"
"b'Just once I want to see an NHL player openly question a call post game, don\'t call any one out. Here\'s the quote ""I\\u2026 https://t.co/R7lXSUaMtZ'",,"Toronto, Ontario"
b'To all you fuckers attacking me listen straight last 2 goals were empty netters so calm your ball sacks',,"Toronto, Ontario"
b'@theotherHilary I\\u2019m just a big ball fear disguised as excitement lol',,"Toronto, Ontario"
b'Shame eating at #McDonalds after ball hockey &amp; realizing they just played 3 fav songs in a row. The shame runs deeper than the Big Mac.',McDonalds,"Toronto, Ontario"
b'Thanks to @Carly_Clarke nd @RyersonRamsWBB for hosting us at their school day game vs Waterloo. Game vs\\u2026 https://t.co/uNA7wkilMx',,"Toronto, Ontario"
b'@barquebbq really bad move cutting corners on the fries. They use to be so good.',,"Toronto, Ontario"
"b'WE WILL NOT TOLERATE ANY OF THIS! Along with other black organizations across campus, the BSA will be starting a\\u2026 https://t.co/kg1xxIWQcC'",,"Toronto, Ontario"
"b""Alright, NBA basketball. Let's be friends again. @teekaay has had a long day, don't piss her off too""",,"Toronto, Ontario"
b'Looks like I came home from Sunday night volleyball just..in..time!! #GreyCup105',GreyCup105,"Toronto, Ontario"
b'Tie game with under 3 minutes? Let\\u2019s GO!!! #GreyCup https://t.co/aG8K25pHog',GreyCup,"Toronto, Ontario"
b'Argos with 2 100+ touchdowns today.  They could actually win this game when I thought Calgary was about to put it away. #greycup #GreyCup105',"greycup,GreyCup105","Toronto, Ontario"
b'@BradLindseth @bdm987654 @DianeMariePosts But he used BIG NUMBERS and CAPITALIZED random words!',,"Toronto, Ontario"
"b'lol #ArgosFootball with two chump plays, otherwise get outplayed'",ArgosFootball,"Toronto, Ontario"
b'This thing actually costs (price and shipping) more than the actual game chip \\U0001f924\\U0001f620 \\n\\n#expensive https://t.co/ydkEOPp06S',expensive,"Toronto, Ontario"
b'HTP: A vietnamese guy who is abt 23 yrs old telling me tat he saw only 1 indian flick nd it is none other tan\\u2026 https://t.co/RbnjGryGbt',,"Toronto, Ontario"
b'Good job @TampaPD catching this serial killer. https://t.co/74c3W0CLKj',,"Toronto, Ontario"
"b'I am the greatest at pool, via iPhone &amp; real life eh\\U0001f607'",,"Toronto, Ontario"
"b'Goodmorning IG &amp; Happy Hump day \\U0001f44d\\U0001f3fe\\U0001f42b\\n.\\n.\\n.\\n"" I hit the gym all chest no leeegs "" \\n- Kanye West\\u2026 https://t.co/h4uUObG8II'",,"Toronto, Ontario"
b'Literally saying this the other day ... it pisses me off !!!!! https://t.co/4wAKuwZeZT',,"Toronto, Ontario"
b'Hey @TripleH @wwe @VinceMcMahon @StephMcMahon Every sports team got a title except the @CFL #GreyCup Champions\\u2026 https://t.co/TVJ6EUKMDI',GreyCup,"Toronto, Ontario"
b'@cluna33 @CdnChange Haha he\\u2019s been calling Leafs games in radio for decades though. No point in crossing over now e\\u2026 https://t.co/7NCQMvcAKK',,"Toronto, Ontario"
b'Dance dance revolution lol https://t.co/X8Nh3oykVd',,"Toronto, Ontario"
b'Another great game @Raptors on the road! Keep passing the ball! #WeTheNorth strive for greatness!',WeTheNorth,"Toronto, Ontario"
"b""2nd straight game the refs have blatantly boned the Leafs. This league doesn't deserve half the fans it has. So stupid.""",,"Toronto, Ontario"
b'Bell internet is so terrible the last few days. Unreliable connection cutting out constantly. #bellcanada #shittyinternet',"bellcanada,shittyinternet","Toronto, Ontario"
b'@ALaner10 14-8 after 22 games 3rd best team in the league with 28 points. Not to mention playing without Mathews fo\\u2026 https://t.co/SEhYDx2hgt',,"Toronto, Ontario"
b'I literally can\\u2019t think of a single thing I want for Christmas other than to relax with my family \\u2764\\ufe0f',,"Toronto, Ontario"
b'I have a feeling I\\u2019m going to the September game...\\U0001f914 @Albert_Sese https://t.co/cauAsFFuq1',,"Toronto, Ontario"
b'Get your Christmas game facve on! This weekend we are at @TFScampus for #tfsmarchedhiver https://t.co/VdIFXxBOcO',tfsmarchedhiver,"Toronto, Ontario"
b'Last General Session of the day with @asnitow at #ACTEtoronto diving into the new #technologies shaping traveller e\\u2026 https://t.co/GwGiAenv6P',"ACTEtoronto,technologies","Toronto, Ontario"
"b'Take your hand, ball it up into a tight fist and drive it directly into your face @realDonaldTrump'",,"Toronto, Ontario"
"b""Women's basketball look to stay perfect, men's volleyball head to Fleming in search of sixth straight win \\U0001f525\\U0001f525\\U0001f525\\n\\nWeek\\u2026 https://t.co/CjYysyzipJ""",,"Toronto, Ontario"
